lncRNA,score
NONMMUG025744,5.80E-06
4933413L06Rik,5.79E-06
Gm16294,5.77E-06
Gm13663,5.76E-06
Gm14505,5.74E-06
NONMMUG000528,5.74E-06
NONMMUG008781,5.74E-06
NONMMUG020414,5.74E-06
NONMMUG024078,5.74E-06
NONMMUG028282,5.74E-06
NONMMUG030669,5.74E-06
NONMMUG032236,5.74E-06
NONMMUG034596,5.74E-06
NONMMUG037070,5.74E-06
NONMMUG041624,5.74E-06
5031425F14Rik,5.72E-06
Gm13546,5.72E-06
4930528G23Rik,5.71E-06
Gm11542,5.71E-06
Gm12536,5.69E-06
Gm13429,5.69E-06
Gm14207,5.69E-06
Gm15512,5.69E-06
4921531C22Rik,5.68E-06
Gm12690,5.68E-06
Gm15972,5.68E-06
AC125460.1,5.65E-06
Gm20707,5.65E-06
Gm21781,5.65E-06
Gm9320,5.65E-06
NONMMUG000175,5.65E-06
NONMMUG000734,5.65E-06
NONMMUG000736,5.65E-06
NONMMUG000838,5.65E-06
NONMMUG000894,5.65E-06
NONMMUG001078,5.65E-06
NONMMUG001222,5.65E-06
NONMMUG001817,5.65E-06
NONMMUG001954,5.65E-06
NONMMUG002137,5.65E-06
NONMMUG002333,5.65E-06
NONMMUG002656,5.65E-06
NONMMUG002659,5.65E-06
NONMMUG002660,5.65E-06
NONMMUG002969,5.65E-06
NONMMUG003258,5.65E-06
NONMMUG003790,5.65E-06
NONMMUG003805,5.65E-06
NONMMUG003850,5.65E-06
NONMMUG003852,5.65E-06
NONMMUG003861,5.65E-06
NONMMUG004232,5.65E-06
NONMMUG004349,5.65E-06
NONMMUG004746,5.65E-06
NONMMUG004749,5.65E-06
NONMMUG004750,5.65E-06
NONMMUG005019,5.65E-06
NONMMUG005197,5.65E-06
NONMMUG005204,5.65E-06
NONMMUG005205,5.65E-06
NONMMUG005508,5.65E-06
NONMMUG005629,5.65E-06
NONMMUG005630,5.65E-06
NONMMUG005657,5.65E-06
NONMMUG005726,5.65E-06
NONMMUG005938,5.65E-06
NONMMUG006010,5.65E-06
NONMMUG006050,5.65E-06
NONMMUG006193,5.65E-06
NONMMUG006216,5.65E-06
NONMMUG006761,5.65E-06
NONMMUG006896,5.65E-06
NONMMUG006938,5.65E-06
NONMMUG007221,5.65E-06
NONMMUG007258,5.65E-06
NONMMUG007436,5.65E-06
NONMMUG007699,5.65E-06
NONMMUG007743,5.65E-06
NONMMUG007767,5.65E-06
NONMMUG007769,5.65E-06
NONMMUG007886,5.65E-06
NONMMUG007907,5.65E-06
NONMMUG008083,5.65E-06
NONMMUG008575,5.65E-06
NONMMUG008625,5.65E-06
NONMMUG008697,5.65E-06
NONMMUG009126,5.65E-06
NONMMUG009128,5.65E-06
NONMMUG009783,5.65E-06
NONMMUG009965,5.65E-06
NONMMUG009966,5.65E-06
NONMMUG009967,5.65E-06
NONMMUG009970,5.65E-06
NONMMUG009974,5.65E-06
NONMMUG010687,5.65E-06
NONMMUG011265,5.65E-06
NONMMUG011661,5.65E-06
NONMMUG011817,5.65E-06
NONMMUG011889,5.65E-06
NONMMUG012017,5.65E-06
NONMMUG012026,5.65E-06
NONMMUG012226,5.65E-06
NONMMUG012483,5.65E-06
NONMMUG012836,5.65E-06
NONMMUG012895,5.65E-06
NONMMUG013105,5.65E-06
NONMMUG013169,5.65E-06
NONMMUG013185,5.65E-06
NONMMUG013349,5.65E-06
NONMMUG013351,5.65E-06
NONMMUG014082,5.65E-06
NONMMUG014495,5.65E-06
NONMMUG014665,5.65E-06
NONMMUG014693,5.65E-06
NONMMUG014979,5.65E-06
NONMMUG015368,5.65E-06
NONMMUG015576,5.65E-06
NONMMUG015624,5.65E-06
NONMMUG015868,5.65E-06
NONMMUG016240,5.65E-06
NONMMUG016265,5.65E-06
NONMMUG016308,5.65E-06
NONMMUG016675,5.65E-06
NONMMUG017273,5.65E-06
NONMMUG017524,5.65E-06
NONMMUG017625,5.65E-06
NONMMUG018349,5.65E-06
NONMMUG018446,5.65E-06
NONMMUG019136,5.65E-06
NONMMUG019561,5.65E-06
NONMMUG019649,5.65E-06
NONMMUG019684,5.65E-06
NONMMUG019847,5.65E-06
NONMMUG019979,5.65E-06
NONMMUG020194,5.65E-06
NONMMUG020394,5.65E-06
NONMMUG020415,5.65E-06
NONMMUG020621,5.65E-06
NONMMUG020623,5.65E-06
NONMMUG020886,5.65E-06
NONMMUG021020,5.65E-06
NONMMUG021097,5.65E-06
NONMMUG022449,5.65E-06
NONMMUG023432,5.65E-06
NONMMUG023647,5.65E-06
NONMMUG023795,5.65E-06
NONMMUG023797,5.65E-06
NONMMUG023805,5.65E-06
NONMMUG024321,5.65E-06
NONMMUG025101,5.65E-06
NONMMUG025175,5.65E-06
NONMMUG025902,5.65E-06
NONMMUG025903,5.65E-06
NONMMUG026656,5.65E-06
NONMMUG026912,5.65E-06
NONMMUG027174,5.65E-06
NONMMUG027271,5.65E-06
NONMMUG027581,5.65E-06
NONMMUG027604,5.65E-06
NONMMUG028257,5.65E-06
NONMMUG028295,5.65E-06
NONMMUG028510,5.65E-06
NONMMUG028663,5.65E-06
NONMMUG028847,5.65E-06
NONMMUG028945,5.65E-06
NONMMUG029459,5.65E-06
NONMMUG030414,5.65E-06
NONMMUG030541,5.65E-06
NONMMUG030622,5.65E-06
NONMMUG031190,5.65E-06
NONMMUG031323,5.65E-06
NONMMUG031347,5.65E-06
NONMMUG031361,5.65E-06
NONMMUG031566,5.65E-06
NONMMUG032003,5.65E-06
NONMMUG032141,5.65E-06
NONMMUG032155,5.65E-06
NONMMUG032595,5.65E-06
NONMMUG032602,5.65E-06
NONMMUG032658,5.65E-06
NONMMUG032917,5.65E-06
NONMMUG033100,5.65E-06
NONMMUG033234,5.65E-06
NONMMUG033370,5.65E-06
NONMMUG034064,5.65E-06
NONMMUG034452,5.65E-06
NONMMUG034996,5.65E-06
NONMMUG035065,5.65E-06
NONMMUG035074,5.65E-06
NONMMUG035292,5.65E-06
NONMMUG035682,5.65E-06
NONMMUG036448,5.65E-06
NONMMUG036489,5.65E-06
NONMMUG036852,5.65E-06
NONMMUG038828,5.65E-06
NONMMUG039085,5.65E-06
NONMMUG039134,5.65E-06
NONMMUG039494,5.65E-06
NONMMUG039503,5.65E-06
NONMMUG039870,5.65E-06
NONMMUG041021,5.65E-06
NONMMUG041168,5.65E-06
NONMMUG041202,5.65E-06
NONMMUG041225,5.65E-06
NONMMUG041229,5.65E-06
NONMMUG041479,5.65E-06
NONMMUG041702,5.65E-06
NONMMUG042214,5.65E-06
NONMMUG042930,5.65E-06
NONMMUG043689,5.65E-06
NONMMUG043961,5.65E-06
NONMMUG044098,5.65E-06
NONMMUG045623,5.65E-06
RP23-175C13.6,5.65E-06
RP23-204I16.2,5.65E-06
RP23-285C18.2,5.65E-06
AA645442,5.64E-06
1700080G11Rik,5.64E-06
NONMMUG043560,5.62E-06
Gm11408,5.59E-06
Gm13340,5.59E-06
NONMMUG007938,5.59E-06
NONMMUG009750,5.59E-06
NONMMUG014573,5.59E-06
NONMMUG015169,5.59E-06
NONMMUG019321,5.59E-06
NONMMUG039012,5.59E-06
9630013D21Rik,5.56E-06
Gm15894,5.56E-06
Gm15911,5.56E-06
Gm15979,5.56E-06
Gm16239,5.56E-06
Gm16246,5.56E-06
Gm16299,5.56E-06
Gm13387,5.55E-06
Gm11946,5.55E-06
2810468N07Rik,5.50E-06
Gm13189,5.50E-06
Gm16000,5.50E-06
NONMMUG006140,5.47E-06
NONMMUG012981,5.47E-06
NONMMUG014083,5.47E-06
NONMMUG022909,5.47E-06
NONMMUG028014,5.47E-06
NONMMUG031671,5.47E-06
NONMMUG038661,5.47E-06
NONMMUG040089,5.47E-06
NONMMUG042877,5.47E-06
4930579M01Rik,5.46E-06
Gm12823,5.46E-06
NONMMUG040260,5.46E-06
A430078I02Rik,5.46E-06
Gm13648,5.46E-06
Gm15138,5.44E-06
2210019I11Rik,5.43E-06
AC152063.1,5.40E-06
AL591113.1,5.40E-06
Gm21844,5.40E-06
n291135,5.40E-06
NONMMUG000739,5.40E-06
NONMMUG001318,5.40E-06
NONMMUG001948,5.40E-06
NONMMUG004604,5.40E-06
NONMMUG008605,5.40E-06
NONMMUG009973,5.40E-06
NONMMUG013229,5.40E-06
NONMMUG015075,5.40E-06
NONMMUG021870,5.40E-06
NONMMUG022926,5.40E-06
NONMMUG024314,5.40E-06
NONMMUG031058,5.40E-06
NONMMUG031926,5.40E-06
NONMMUG033828,5.40E-06
NONMMUG041673,5.40E-06
NONMMUG044328,5.40E-06
NONMMUG000255,5.38E-06
NONMMUG000394,5.38E-06
NONMMUG001658,5.38E-06
NONMMUG002119,5.38E-06
NONMMUG002170,5.38E-06
NONMMUG002341,5.38E-06
NONMMUG002521,5.38E-06
NONMMUG003144,5.38E-06
NONMMUG003857,5.38E-06
NONMMUG004455,5.38E-06
NONMMUG004619,5.38E-06
NONMMUG004726,5.38E-06
NONMMUG004748,5.38E-06
NONMMUG004849,5.38E-06
NONMMUG005196,5.38E-06
NONMMUG005555,5.38E-06
NONMMUG006366,5.38E-06
NONMMUG006429,5.38E-06
NONMMUG006430,5.38E-06
NONMMUG006582,5.38E-06
NONMMUG006677,5.38E-06
NONMMUG006758,5.38E-06
NONMMUG006793,5.38E-06
NONMMUG006913,5.38E-06
NONMMUG007079,5.38E-06
NONMMUG007303,5.38E-06
NONMMUG007832,5.38E-06
NONMMUG008148,5.38E-06
NONMMUG008369,5.38E-06
NONMMUG008430,5.38E-06
NONMMUG008452,5.38E-06
NONMMUG008619,5.38E-06
NONMMUG008910,5.38E-06
NONMMUG009344,5.38E-06
NONMMUG009445,5.38E-06
NONMMUG009557,5.38E-06
NONMMUG009569,5.38E-06
NONMMUG009719,5.38E-06
NONMMUG009996,5.38E-06
NONMMUG010315,5.38E-06
NONMMUG010327,5.38E-06
NONMMUG010365,5.38E-06
NONMMUG010853,5.38E-06
NONMMUG011189,5.38E-06
NONMMUG011758,5.38E-06
NONMMUG011773,5.38E-06
NONMMUG011826,5.38E-06
NONMMUG011930,5.38E-06
NONMMUG012258,5.38E-06
NONMMUG012358,5.38E-06
NONMMUG012433,5.38E-06
NONMMUG012512,5.38E-06
NONMMUG012561,5.38E-06
NONMMUG012564,5.38E-06
NONMMUG012630,5.38E-06
NONMMUG013988,5.38E-06
NONMMUG014676,5.38E-06
NONMMUG014901,5.38E-06
NONMMUG015016,5.38E-06
NONMMUG015058,5.38E-06
NONMMUG017320,5.38E-06
NONMMUG017893,5.38E-06
NONMMUG018390,5.38E-06
NONMMUG018662,5.38E-06
NONMMUG018884,5.38E-06
NONMMUG019630,5.38E-06
NONMMUG019645,5.38E-06
NONMMUG020742,5.38E-06
NONMMUG020901,5.38E-06
NONMMUG021705,5.38E-06
NONMMUG021755,5.38E-06
NONMMUG022087,5.38E-06
NONMMUG022631,5.38E-06
NONMMUG022986,5.38E-06
NONMMUG023277,5.38E-06
NONMMUG023284,5.38E-06
NONMMUG023308,5.38E-06
NONMMUG023333,5.38E-06
NONMMUG023745,5.38E-06
NONMMUG023820,5.38E-06
NONMMUG024036,5.38E-06
NONMMUG024168,5.38E-06
NONMMUG024603,5.38E-06
NONMMUG024749,5.38E-06
NONMMUG025923,5.38E-06
NONMMUG026018,5.38E-06
NONMMUG026836,5.38E-06
NONMMUG027231,5.38E-06
NONMMUG027296,5.38E-06
NONMMUG027818,5.38E-06
NONMMUG027953,5.38E-06
NONMMUG028074,5.38E-06
NONMMUG028268,5.38E-06
NONMMUG028330,5.38E-06
NONMMUG028334,5.38E-06
NONMMUG028726,5.38E-06
NONMMUG029257,5.38E-06
NONMMUG030014,5.38E-06
NONMMUG030543,5.38E-06
NONMMUG030597,5.38E-06
NONMMUG030727,5.38E-06
NONMMUG030763,5.38E-06
NONMMUG030885,5.38E-06
NONMMUG031028,5.38E-06
NONMMUG031856,5.38E-06
NONMMUG032460,5.38E-06
NONMMUG032594,5.38E-06
NONMMUG033218,5.38E-06
NONMMUG033266,5.38E-06
NONMMUG033454,5.38E-06
NONMMUG033686,5.38E-06
NONMMUG033942,5.38E-06
NONMMUG033946,5.38E-06
NONMMUG033954,5.38E-06
NONMMUG034350,5.38E-06
NONMMUG034510,5.38E-06
NONMMUG034931,5.38E-06
NONMMUG035118,5.38E-06
NONMMUG035119,5.38E-06
NONMMUG035132,5.38E-06
NONMMUG035806,5.38E-06
NONMMUG036074,5.38E-06
NONMMUG036171,5.38E-06
NONMMUG037598,5.38E-06
NONMMUG038129,5.38E-06
NONMMUG038219,5.38E-06
NONMMUG038281,5.38E-06
NONMMUG038475,5.38E-06
NONMMUG038859,5.38E-06
NONMMUG038891,5.38E-06
NONMMUG039089,5.38E-06
NONMMUG039142,5.38E-06
NONMMUG039291,5.38E-06
NONMMUG039805,5.38E-06
NONMMUG040439,5.38E-06
NONMMUG040556,5.38E-06
NONMMUG040646,5.38E-06
NONMMUG041412,5.38E-06
NONMMUG041477,5.38E-06
NONMMUG041722,5.38E-06
NONMMUG041982,5.38E-06
NONMMUG042440,5.38E-06
NONMMUG042741,5.38E-06
NONMMUG042964,5.38E-06
NONMMUG043283,5.38E-06
NONMMUG043561,5.38E-06
NONMMUG043656,5.38E-06
NONMMUG043923,5.38E-06
NONMMUG043945,5.38E-06
NONMMUG043997,5.38E-06
NONMMUG044581,5.38E-06
NONMMUG046208,5.38E-06
NONMMUG046211,5.38E-06
RP23-271G7.2,5.38E-06
NONMMUG042785,5.36E-06
NONMMUG001631,5.36E-06
NONMMUG019869,5.36E-06
NONMMUG020238,5.36E-06
NONMMUG022740,5.36E-06
NONMMUG026689,5.36E-06
NONMMUG038689,5.36E-06
NONMMUG039993,5.36E-06
NONMMUG040644,5.36E-06
NONMMUG043610,5.34E-06
Gm17084,5.33E-06
NONMMUG011053,5.33E-06
1700058P15Rik,5.28E-06
linc1625,5.28E-06
NONMMUG033724,5.27E-06
NONMMUG038791,5.27E-06
NONMMUG044778,5.27E-06
B230112J18Rik,5.24E-06
NONMMUG003707,5.24E-06
NONMMUG020196,5.24E-06
NONMMUG009397,5.23E-06
NONMMUG016615,5.23E-06
NONMMUG038351,5.23E-06
NONMMUG046371,5.23E-06
Gm15856,5.22E-06
NONMMUG003452,5.21E-06
NONMMUG001789,5.19E-06
NONMMUG025400,5.19E-06
NONMMUG041994,5.19E-06
A930011G23Rik,5.19E-06
1300015D01Rik,5.17E-06
Gm13399,5.17E-06
4921508D12Rik,5.17E-06
Gm11666,5.17E-06
Gm12510,5.17E-06
NONMMUG001559,5.11E-06
1700013N06Rik,5.11E-06
NONMMUG003929,5.11E-06
NONMMUG008983,5.11E-06
NONMMUG008992,5.11E-06
NONMMUG010925,5.11E-06
NONMMUG020072,5.11E-06
NONMMUG022664,5.11E-06
NONMMUG043192,5.11E-06
NONMMUG043199,5.11E-06
Gm14320,5.11E-06
4930529F24Rik,5.10E-06
AC107846.1,5.10E-06
AC132347.1,5.10E-06
AC137938.1,5.10E-06
AC138303.1,5.10E-06
AC154455.1,5.10E-06
Ezh2,5.10E-06
Gm12268,5.10E-06
Gm12798,5.10E-06
Gm15789,5.10E-06
Gm23553,5.10E-06
Gm826,5.10E-06
NONMMUG000090,5.10E-06
NONMMUG000118,5.10E-06
NONMMUG000377,5.10E-06
NONMMUG000388,5.10E-06
NONMMUG000410,5.10E-06
NONMMUG000706,5.10E-06
NONMMUG001399,5.10E-06
NONMMUG001585,5.10E-06
NONMMUG001764,5.10E-06
NONMMUG001765,5.10E-06
NONMMUG001926,5.10E-06
NONMMUG001964,5.10E-06
NONMMUG002025,5.10E-06
NONMMUG002152,5.10E-06
NONMMUG002175,5.10E-06
NONMMUG002263,5.10E-06
NONMMUG002338,5.10E-06
NONMMUG002383,5.10E-06
NONMMUG002395,5.10E-06
NONMMUG002547,5.10E-06
NONMMUG002553,5.10E-06
NONMMUG002729,5.10E-06
NONMMUG002787,5.10E-06
NONMMUG002853,5.10E-06
NONMMUG002948,5.10E-06
NONMMUG002979,5.10E-06
NONMMUG003078,5.10E-06
NONMMUG003496,5.10E-06
NONMMUG003794,5.10E-06
NONMMUG003919,5.10E-06
NONMMUG004051,5.10E-06
NONMMUG004057,5.10E-06
NONMMUG004113,5.10E-06
NONMMUG004276,5.10E-06
NONMMUG004431,5.10E-06
NONMMUG004465,5.10E-06
NONMMUG004493,5.10E-06
NONMMUG004618,5.10E-06
NONMMUG004901,5.10E-06
NONMMUG004941,5.10E-06
NONMMUG005130,5.10E-06
NONMMUG005188,5.10E-06
NONMMUG005239,5.10E-06
NONMMUG005330,5.10E-06
NONMMUG005365,5.10E-06
NONMMUG005461,5.10E-06
NONMMUG005884,5.10E-06
NONMMUG005914,5.10E-06
NONMMUG006341,5.10E-06
NONMMUG006359,5.10E-06
NONMMUG006502,5.10E-06
NONMMUG006561,5.10E-06
NONMMUG006571,5.10E-06
NONMMUG006625,5.10E-06
NONMMUG006725,5.10E-06
NONMMUG006895,5.10E-06
NONMMUG006920,5.10E-06
NONMMUG007225,5.10E-06
NONMMUG007227,5.10E-06
NONMMUG007268,5.10E-06
NONMMUG007602,5.10E-06
NONMMUG007760,5.10E-06
NONMMUG007857,5.10E-06
NONMMUG007882,5.10E-06
NONMMUG008621,5.10E-06
NONMMUG008804,5.10E-06
NONMMUG008859,5.10E-06
NONMMUG008887,5.10E-06
NONMMUG008897,5.10E-06
NONMMUG008945,5.10E-06
NONMMUG009039,5.10E-06
NONMMUG009183,5.10E-06
NONMMUG009249,5.10E-06
NONMMUG009296,5.10E-06
NONMMUG009375,5.10E-06
NONMMUG009420,5.10E-06
NONMMUG009490,5.10E-06
NONMMUG009506,5.10E-06
NONMMUG009625,5.10E-06
NONMMUG009677,5.10E-06
NONMMUG009826,5.10E-06
NONMMUG010045,5.10E-06
NONMMUG010240,5.10E-06
NONMMUG010271,5.10E-06
NONMMUG010372,5.10E-06
NONMMUG010418,5.10E-06
NONMMUG010653,5.10E-06
NONMMUG010856,5.10E-06
NONMMUG010932,5.10E-06
NONMMUG011035,5.10E-06
NONMMUG011203,5.10E-06
NONMMUG011263,5.10E-06
NONMMUG011299,5.10E-06
NONMMUG011825,5.10E-06
NONMMUG011984,5.10E-06
NONMMUG012345,5.10E-06
NONMMUG012523,5.10E-06
NONMMUG012603,5.10E-06
NONMMUG012786,5.10E-06
NONMMUG012879,5.10E-06
NONMMUG012887,5.10E-06
NONMMUG013005,5.10E-06
NONMMUG013164,5.10E-06
NONMMUG013401,5.10E-06
NONMMUG014006,5.10E-06
NONMMUG014237,5.10E-06
NONMMUG014491,5.10E-06
NONMMUG014952,5.10E-06
NONMMUG015023,5.10E-06
NONMMUG015028,5.10E-06
NONMMUG015364,5.10E-06
NONMMUG015402,5.10E-06
NONMMUG015578,5.10E-06
NONMMUG015662,5.10E-06
NONMMUG015825,5.10E-06
NONMMUG015930,5.10E-06
NONMMUG015991,5.10E-06
NONMMUG016116,5.10E-06
NONMMUG016207,5.10E-06
NONMMUG016309,5.10E-06
NONMMUG016352,5.10E-06
NONMMUG016612,5.10E-06
NONMMUG016748,5.10E-06
NONMMUG016994,5.10E-06
NONMMUG017076,5.10E-06
NONMMUG017234,5.10E-06
NONMMUG017486,5.10E-06
NONMMUG017668,5.10E-06
NONMMUG017791,5.10E-06
NONMMUG018030,5.10E-06
NONMMUG018428,5.10E-06
NONMMUG018829,5.10E-06
NONMMUG018894,5.10E-06
NONMMUG018941,5.10E-06
NONMMUG019074,5.10E-06
NONMMUG019119,5.10E-06
NONMMUG019267,5.10E-06
NONMMUG019273,5.10E-06
NONMMUG019291,5.10E-06
NONMMUG019485,5.10E-06
NONMMUG019573,5.10E-06
NONMMUG019628,5.10E-06
NONMMUG019717,5.10E-06
NONMMUG019876,5.10E-06
NONMMUG019881,5.10E-06
NONMMUG019953,5.10E-06
NONMMUG020085,5.10E-06
NONMMUG020123,5.10E-06
NONMMUG020145,5.10E-06
NONMMUG020186,5.10E-06
NONMMUG020244,5.10E-06
NONMMUG020572,5.10E-06
NONMMUG020607,5.10E-06
NONMMUG020772,5.10E-06
NONMMUG020915,5.10E-06
NONMMUG020938,5.10E-06
NONMMUG020987,5.10E-06
NONMMUG021139,5.10E-06
NONMMUG021143,5.10E-06
NONMMUG021257,5.10E-06
NONMMUG021262,5.10E-06
NONMMUG021329,5.10E-06
NONMMUG021486,5.10E-06
NONMMUG021487,5.10E-06
NONMMUG021489,5.10E-06
NONMMUG021662,5.10E-06
NONMMUG021760,5.10E-06
NONMMUG021834,5.10E-06
NONMMUG022042,5.10E-06
NONMMUG022080,5.10E-06
NONMMUG022168,5.10E-06
NONMMUG022251,5.10E-06
NONMMUG022483,5.10E-06
NONMMUG022657,5.10E-06
NONMMUG022702,5.10E-06
NONMMUG022737,5.10E-06
NONMMUG022778,5.10E-06
NONMMUG023098,5.10E-06
NONMMUG023099,5.10E-06
NONMMUG023269,5.10E-06
NONMMUG023276,5.10E-06
NONMMUG023309,5.10E-06
NONMMUG023325,5.10E-06
NONMMUG023549,5.10E-06
NONMMUG023793,5.10E-06
NONMMUG023972,5.10E-06
NONMMUG023995,5.10E-06
NONMMUG024165,5.10E-06
NONMMUG024167,5.10E-06
NONMMUG024349,5.10E-06
NONMMUG024402,5.10E-06
NONMMUG024546,5.10E-06
NONMMUG024649,5.10E-06
NONMMUG024671,5.10E-06
NONMMUG024976,5.10E-06
NONMMUG025049,5.10E-06
NONMMUG025132,5.10E-06
NONMMUG025173,5.10E-06
NONMMUG025250,5.10E-06
NONMMUG025413,5.10E-06
NONMMUG025435,5.10E-06
NONMMUG025510,5.10E-06
NONMMUG025538,5.10E-06
NONMMUG025722,5.10E-06
NONMMUG025861,5.10E-06
NONMMUG025864,5.10E-06
NONMMUG025869,5.10E-06
NONMMUG025873,5.10E-06
NONMMUG025966,5.10E-06
NONMMUG026095,5.10E-06
NONMMUG026136,5.10E-06
NONMMUG026576,5.10E-06
NONMMUG026743,5.10E-06
NONMMUG026788,5.10E-06
NONMMUG026805,5.10E-06
NONMMUG026837,5.10E-06
NONMMUG026949,5.10E-06
NONMMUG027140,5.10E-06
NONMMUG027141,5.10E-06
NONMMUG027367,5.10E-06
NONMMUG027382,5.10E-06
NONMMUG027416,5.10E-06
NONMMUG027487,5.10E-06
NONMMUG027525,5.10E-06
NONMMUG027775,5.10E-06
NONMMUG027857,5.10E-06
NONMMUG028021,5.10E-06
NONMMUG028083,5.10E-06
NONMMUG028115,5.10E-06
NONMMUG028117,5.10E-06
NONMMUG028129,5.10E-06
NONMMUG028222,5.10E-06
NONMMUG028499,5.10E-06
NONMMUG028829,5.10E-06
NONMMUG029353,5.10E-06
NONMMUG029577,5.10E-06
NONMMUG030036,5.10E-06
NONMMUG030146,5.10E-06
NONMMUG030298,5.10E-06
NONMMUG030331,5.10E-06
NONMMUG030486,5.10E-06
NONMMUG031081,5.10E-06
NONMMUG031430,5.10E-06
NONMMUG031481,5.10E-06
NONMMUG031625,5.10E-06
NONMMUG031806,5.10E-06
NONMMUG031992,5.10E-06
NONMMUG032245,5.10E-06
NONMMUG032641,5.10E-06
NONMMUG033171,5.10E-06
NONMMUG033589,5.10E-06
NONMMUG033713,5.10E-06
NONMMUG034089,5.10E-06
NONMMUG034349,5.10E-06
NONMMUG034355,5.10E-06
NONMMUG034465,5.10E-06
NONMMUG034660,5.10E-06
NONMMUG034825,5.10E-06
NONMMUG034842,5.10E-06
NONMMUG034858,5.10E-06
NONMMUG034978,5.10E-06
NONMMUG034993,5.10E-06
NONMMUG035061,5.10E-06
NONMMUG035076,5.10E-06
NONMMUG035094,5.10E-06
NONMMUG035634,5.10E-06
NONMMUG035832,5.10E-06
NONMMUG035834,5.10E-06
NONMMUG035843,5.10E-06
NONMMUG035859,5.10E-06
NONMMUG035885,5.10E-06
NONMMUG036129,5.10E-06
NONMMUG036227,5.10E-06
NONMMUG036416,5.10E-06
NONMMUG036428,5.10E-06
NONMMUG036433,5.10E-06
NONMMUG036473,5.10E-06
NONMMUG036750,5.10E-06
NONMMUG036765,5.10E-06
NONMMUG036848,5.10E-06
NONMMUG037319,5.10E-06
NONMMUG037524,5.10E-06
NONMMUG037616,5.10E-06
NONMMUG037955,5.10E-06
NONMMUG038229,5.10E-06
NONMMUG038268,5.10E-06
NONMMUG038463,5.10E-06
NONMMUG038499,5.10E-06
NONMMUG038805,5.10E-06
NONMMUG039069,5.10E-06
NONMMUG039119,5.10E-06
NONMMUG039149,5.10E-06
NONMMUG039181,5.10E-06
NONMMUG039248,5.10E-06
NONMMUG039461,5.10E-06
NONMMUG039712,5.10E-06
NONMMUG039905,5.10E-06
NONMMUG039939,5.10E-06
NONMMUG040079,5.10E-06
NONMMUG040155,5.10E-06
NONMMUG040269,5.10E-06
NONMMUG040278,5.10E-06
NONMMUG040329,5.10E-06
NONMMUG040419,5.10E-06
NONMMUG040493,5.10E-06
NONMMUG040802,5.10E-06
NONMMUG040971,5.10E-06
NONMMUG041167,5.10E-06
NONMMUG041459,5.10E-06
NONMMUG041476,5.10E-06
NONMMUG041672,5.10E-06
NONMMUG042144,5.10E-06
NONMMUG042202,5.10E-06
NONMMUG042242,5.10E-06
NONMMUG042437,5.10E-06
NONMMUG042569,5.10E-06
NONMMUG042676,5.10E-06
NONMMUG042867,5.10E-06
NONMMUG043196,5.10E-06
NONMMUG043241,5.10E-06
NONMMUG043255,5.10E-06
NONMMUG043279,5.10E-06
NONMMUG043284,5.10E-06
NONMMUG043448,5.10E-06
NONMMUG043626,5.10E-06
NONMMUG043992,5.10E-06
NONMMUG044005,5.10E-06
NONMMUG044191,5.10E-06
NONMMUG044329,5.10E-06
NONMMUG044769,5.10E-06
NONMMUG045160,5.10E-06
NONMMUG045506,5.10E-06
NONMMUG045531,5.10E-06
NONMMUG045860,5.10E-06
NONMMUG045983,5.10E-06
NONMMUG045985,5.10E-06
NONMMUG046129,5.10E-06
A630031M04Rik,5.07E-06
Gm9752,5.06E-06
4933413C19Rik,5.05E-06
5730446D14Rik,5.05E-06
Gm16006,5.05E-06
Gm14230,5.02E-06
AC115752.1,5.00E-06
AC139320.1,5.00E-06
AC152453.1,5.00E-06
Gm23547,5.00E-06
Gm7029,5.00E-06
NONMMUG000400,5.00E-06
NONMMUG002470,5.00E-06
NONMMUG003726,5.00E-06
NONMMUG003934,5.00E-06
NONMMUG005617,5.00E-06
NONMMUG007694,5.00E-06
NONMMUG008131,5.00E-06
NONMMUG009013,5.00E-06
NONMMUG009537,5.00E-06
NONMMUG010892,5.00E-06
NONMMUG012334,5.00E-06
NONMMUG015399,5.00E-06
NONMMUG016267,5.00E-06
NONMMUG017301,5.00E-06
NONMMUG018424,5.00E-06
NONMMUG018526,5.00E-06
NONMMUG018958,5.00E-06
NONMMUG020348,5.00E-06
NONMMUG023396,5.00E-06
NONMMUG025244,5.00E-06
NONMMUG027716,5.00E-06
NONMMUG032158,5.00E-06
NONMMUG035795,5.00E-06
NONMMUG037999,5.00E-06
NONMMUG040915,5.00E-06
NONMMUG041098,5.00E-06
NONMMUG041107,5.00E-06
NONMMUG041339,5.00E-06
NONMMUG041592,5.00E-06
NONMMUG041608,5.00E-06
NONMMUG042016,5.00E-06
NONMMUG044425,5.00E-06
NONMMUG045418,5.00E-06
Gm11728,4.99E-06
Gm12043,4.99E-06
NONMMUG000235,4.98E-06
NONMMUG000282,4.98E-06
NONMMUG000285,4.98E-06
NONMMUG000515,4.98E-06
NONMMUG000766,4.98E-06
NONMMUG001733,4.98E-06
NONMMUG001856,4.98E-06
NONMMUG002370,4.98E-06
NONMMUG002639,4.98E-06
NONMMUG002913,4.98E-06
NONMMUG002977,4.98E-06
NONMMUG003568,4.98E-06
NONMMUG003888,4.98E-06
NONMMUG004415,4.98E-06
NONMMUG004884,4.98E-06
