NONHSAT137658.2,-314.90
NONHSAT137657.2,-543.50
NONHSAT137648.2,-136.00
NONHSAT137640.2,-277.80
NONHSAT137639.2,-78.20
NONHSAT258797.1,-472.70
NONHSAT258798.1,-606.20
NONHSAT137636.2,-191.27
NONHSAT137623.2,-727.30
NONHSAT137621.2,-465.90
NONHSAT137619.2,-787.00
NONHSAT137618.2,-273.60
NONHSAT137617.2,-664.70
NONHSAT137612.2,-213.20
NONHSAT137602.2,-304.70
NONHSAT137600.2,-48.40
NONHSAT137595.2,-539.90
NONHSAT137594.2,-660.20
NONHSAT137592.2,-386.80
NONHSAT137591.2,-192.60
NONHSAT137566.2,-570.50
NONHSAT137567.2,-167.70
NONHSAT137568.2,-129.70
NONHSAT137569.2,-149.20
NONHSAT137570.2,-187.30
NONHSAT137571.2,-922.40
NONHSAT137572.2,-224.90
NONHSAT137573.2,-321.50
NONHSAT137574.2,-233.50
NONHSAT137575.2,-100.20
NONHSAT137576.2,-126.90
NONHSAT137578.2,-1282.10
NONHSAT137579.2,-108.80
NONHSAT137583.2,-292.70
NONHSAT137584.2,-451.40
NONHSAT137590.2,-122.30
NONHSAT222793.1,-370.50
NONHSAT258234.1,-401.75
NONHSAT258238.1,-186.40
NONHSAT258239.1,-1270.90
NONHSAT258240.1,-766.10
NONHSAT258241.1,-60.90
NONHSAT258243.1,-248.70
NONHSAT137586.2,-657.00
NONHSAT137580.2,-82.30
NONHSAT137561.2,-415.30
NONHSAT137542.2,-172.10
NONHSAT137543.2,-807.42
NONHSAT137550.2,-706.62
NONHSAT137551.2,-638.02
NONHSAT137553.2,-778.70
NONHSAT137558.2,-145.60
NONHSAT137559.2,-151.80
NONHSAT223417.1,-218.50
NONHSAT258757.1,-768.82
NONHSAT258758.1,-643.94
NONHSAT258760.1,-481.02
NONHSAT258761.1,-365.70
NONHSAT258762.1,-464.60
NONHSAT258765.1,-482.90
NONHSAT258767.1,-922.65
NONHSAT258768.1,-136.24
NONHSAT258769.1,-294.87
NONHSAT258770.1,-87.77
NONHSAT258771.1,-623.70
NONHSAT137557.2,-454.60
NONHSAT137527.2,-715.64
NONHSAT258733.1,-310.64
NONHSAT137522.2,-57.40
NONHSAT137521.2,-123.60
NONHSAT137517.2,-420.40
NONHSAT137516.2,-153.80
NONHSAT137515.2,-420.40
NONHSAT223406.1,-359.50
NONHSAT137502.2,-154.90
NONHSAT222784.1,-156.40
NONHSAT137501.2,-60.40
NONHSAT137495.2,-196.30
NONHSAT137494.2,-114.90
NONHSAT137492.2,-711.40
NONHSAT137461.2,-399.10
NONHSAT137452.2,-122.80
NONHSAT137451.2,-63.60
NONHSAT137445.2,-131.90
NONHSAT223388.1,-130.40
NONHSAT137436.2,-260.60
NONHSAT223387.1,-206.70
NONHSAT137434.2,-238.50
NONHSAT223386.1,-1088.20
NONHSAT258726.1,-117.80
NONHSAT258727.1,-328.90
NONHSAT258728.1,-194.50
NONHSAT258729.1,-846.80
NONHSAT258730.1,-232.00
NONHSAT137432.2,-56.80
NONHSAT137431.2,-174.40
NONHSAT223385.1,-40.80
NONHSAT137424.2,-473.60
NONHSAT137423.2,-420.00
NONHSAT137419.2,-264.60
NONHSAT137417.2,-67.00
NONHSAT222764.1,-130.40
NONHSAT222765.1,-67.60
NONHSAT137414.2,-75.20
NONHSAT137410.2,-146.60
NONHSAT137411.2,-107.80
NONHSAT137406.2,-106.40
NONHSAT137401.2,-108.30
NONHSAT137400.2,-148.80
NONHSAT137399.2,-144.20
NONHSAT137398.2,-159.30
NONHSAT222763.1,-217.50
NONHSAT137391.2,-112.90
NONHSAT223381.1,-116.30
NONHSAT137387.2,-694.60
NONHSAT258223.1,-967.80
NONHSAT137383.2,-443.40
NONHSAT137382.2,-331.50
NONHSAT137379.2,-250.60
NONHSAT137376.2,-292.70
NONHSAT222757.1,-229.30
NONHSAT137367.2,-157.30
NONHSAT137359.2,-138.00
NONHSAT137354.2,-462.40
NONHSAT137355.2,-512.90
NONHSAT222754.1,-513.20
NONHSAT258216.1,-451.20
NONHSAT137352.2,-326.30
NONHSAT137353.2,-374.20
NONHSAT137351.2,-303.10
NONHSAT137348.2,-233.30
NONHSAT137347.2,-302.90
NONHSAT137346.2,-241.30
NONHSAT222751.1,-274.90
NONHSAT137341.2,-167.20
NONHSAT137340.2,-749.70
NONHSAT137334.2,-70.10
NONHSAT137335.2,-65.20
NONHSAT222747.1,-99.20
NONHSAT137333.2,-221.10
NONHSAT137332.2,-364.10
NONHSAT137330.2,-292.80
NONHSAT137327.2,-243.90
NONHSAT137328.2,-1085.80
NONHSAT137329.2,-59.00
NONHSAT137326.2,-406.30
NONHSAT137320.2,-380.80
NONHSAT137318.2,-133.30
NONHSAT137317.2,-104.00
NONHSAT223371.1,-105.30
NONHSAT137314.2,-98.00
NONHSAT137301.2,-299.90
NONHSAT137303.2,-762.94
NONHSAT137304.2,-814.59
NONHSAT137305.2,-851.84
NONHSAT137306.2,-369.40
NONHSAT137307.2,-300.70
NONHSAT137308.2,-281.10
NONHSAT137310.2,-186.40
NONHSAT137311.2,-302.90
NONHSAT137312.2,-166.10
NONHSAT137313.2,-108.80
NONHSAT223366.1,-206.30
NONHSAT223367.1,-588.80
NONHSAT223368.1,-214.70
NONHSAT223370.1,-115.30
NONHSAT258697.1,-274.00
NONHSAT258698.1,-204.10
NONHSAT258699.1,-800.24
NONHSAT258700.1,-404.00
NONHSAT258701.1,-823.10
NONHSAT258702.1,-578.40
NONHSAT137300.2,-77.77
NONHSAT222744.1,-78.17
NONHSAT137299.2,-771.20
NONHSAT137296.2,-192.57
NONHSAT137295.2,-44.10
NONHSAT137294.2,-58.90
NONHSAT137293.2,-353.40
NONHSAT137291.2,-106.30
NONHSAT137282.2,-373.40
NONHSAT137283.2,-175.00
NONHSAT137284.2,-52.90
NONHSAT137286.2,-148.10
NONHSAT137288.2,-83.40
NONHSAT137289.2,-451.70
NONHSAT222740.1,-164.00
NONHSAT222741.1,-680.70
NONHSAT258199.1,-602.80
NONHSAT258203.1,-702.90
NONHSAT258205.1,-360.40
NONHSAT137285.2,-272.80
NONHSAT137278.2,-152.90
NONHSAT137277.2,-778.00
NONHSAT137276.2,-210.60
NONHSAT137275.2,-234.90
NONHSAT137274.2,-87.80
NONHSAT137273.2,-142.40
NONHSAT222735.1,-177.30
NONHSAT222737.1,-113.80
NONHSAT258197.1,-690.80
NONHSAT258198.1,-769.90
NONHSAT137268.2,-150.10
NONHSAT137267.2,-387.00
NONHSAT137266.2,-531.30
NONHSAT137265.2,-172.10
NONHSAT137251.2,-413.10
NONHSAT223360.1,-410.50
NONHSAT223361.1,-477.10
NONHSAT137246.2,-112.20
NONHSAT222726.1,-134.50
NONHSAT258176.1,-117.80
NONHSAT137242.2,-86.40
NONHSAT137240.2,-281.40
NONHSAT223356.1,-398.20
NONHSAT223357.1,-306.60
NONHSAT223358.1,-166.90
NONHSAT223359.1,-226.10
NONHSAT137236.2,-700.50
NONHSAT137232.2,-41.60
NONHSAT137231.2,-200.00
NONHSAT137226.2,-242.30
NONHSAT137227.2,-221.60
NONHSAT137223.2,-112.10
NONHSAT137224.2,-238.00
NONHSAT137220.2,-126.50
NONHSAT137219.2,-276.10
NONHSAT137216.2,-229.10
NONHSAT137215.2,-814.20
NONHSAT137214.2,-74.50
NONHSAT137212.2,-982.20
NONHSAT137204.2,-219.50
NONHSAT137188.2,-64.30
NONHSAT137181.2,-93.30
NONHSAT137182.2,-232.10
NONHSAT137180.2,-210.00
NONHSAT137174.2,-67.67
NONHSAT137172.2,-66.30
NONHSAT137170.2,-252.70
NONHSAT137168.2,-100.80
NONHSAT222720.1,-572.90
NONHSAT258168.1,-512.70
NONHSAT137157.2,-354.72
NONHSAT137161.2,-167.00
NONHSAT137148.2,-391.40
NONHSAT137144.2,-56.90
NONHSAT137142.2,-242.20
NONHSAT137145.2,-281.20
NONHSAT258164.1,-59.80
NONHSAT137136.2,-216.10
NONHSAT137135.2,-450.10
NONHSAT137134.2,-373.40
NONHSAT137133.2,-118.60
NONHSAT137125.2,-57.50
NONHSAT137123.2,-220.20
NONHSAT137124.2,-151.90
NONHSAT137122.2,-110.30
NONHSAT137119.2,-90.00
NONHSAT137120.2,-88.60
NONHSAT137121.2,-57.50
NONHSAT137108.2,-71.30
NONHSAT137105.2,-149.20
NONHSAT137102.2,-92.90
NONHSAT137077.2,-161.80
NONHSAT137074.2,-90.30
NONHSAT137062.2,-269.00
NONHSAT222710.1,-588.60
NONHSAT137060.2,-254.00
NONHSAT137057.2,-131.80
NONHSAT223339.1,-156.20
NONHSAT137047.2,-269.00
NONHSAT137039.2,-521.10
NONHSAT137038.2,-85.90
NONHSAT137012.2,-131.10
NONHSAT137010.2,-840.21
NONHSAT223332.1,-654.60
NONHSAT137006.2,-124.80
NONHSAT137005.2,-856.20
NONHSAT137003.2,-218.70
NONHSAT137000.2,-213.70
NONHSAT136998.2,-663.80
NONHSAT147726.2,-109.00
NONHSAT136996.2,-281.10
NONHSAT136995.2,-145.50
NONHSAT136986.2,-693.90
NONHSAT136985.2,-188.90
NONHSAT136983.2,-92.00
NONHSAT136977.2,-304.90
NONHSAT136970.2,-261.20
NONHSAT136953.2,-383.40
NONHSAT223322.1,-364.80
NONHSAT223323.1,-370.30
NONHSAT258669.1,-1200.50
NONHSAT258670.1,-170.20
NONHSAT136950.2,-68.00
NONHSAT136949.2,-235.70
NONHSAT258144.1,-179.30
NONHSAT258145.1,-283.00
NONHSAT136945.2,-109.40
NONHSAT136940.2,-432.00
NONHSAT222698.1,-651.50
NONHSAT222699.1,-511.50
NONHSAT222700.1,-349.30
NONHSAT136939.2,-119.60
NONHSAT136936.2,-332.90
NONHSAT136933.2,-151.90
NONHSAT223318.1,-146.30
NONHSAT258666.1,-1049.60
NONHSAT136927.2,-77.00
NONHSAT136921.2,-76.50
NONHSAT136910.2,-148.30
NONHSAT136908.2,-369.40
NONHSAT136906.2,-465.87
NONHSAT136903.2,-75.10
NONHSAT222693.1,-78.35
NONHSAT136900.2,-390.70
NONHSAT222692.1,-274.80
NONHSAT136894.2,-638.40
NONHSAT136895.2,-189.50
NONHSAT136896.2,-450.70
NONHSAT136893.2,-66.80
NONHSAT136892.2,-513.80
NONHSAT258134.1,-1053.70
NONHSAT223315.1,-368.10
NONHSAT223313.1,-195.70
NONHSAT223314.1,-300.80
NONHSAT136884.2,-111.60
NONHSAT136881.2,-198.60
NONHSAT136880.2,-187.30
NONHSAT136872.2,-237.40
NONHSAT222686.1,-356.70
NONHSAT136858.2,-134.00
NONHSAT136860.2,-135.08
NONHSAT136855.2,-1168.50
NONHSAT136857.2,-103.30
NONHSAT136854.2,-92.10
NONHSAT136851.2,-183.80
NONHSAT136856.2,-232.50
NONHSAT258658.1,-209.40
NONHSAT258659.1,-161.90
NONHSAT258660.1,-215.40
NONHSAT258661.1,-456.70
NONHSAT258662.1,-233.80
NONHSAT136847.2,-251.90
NONHSAT136843.2,-181.70
NONHSAT136842.2,-621.60
NONHSAT136841.2,-30.30
NONHSAT136839.2,-642.70
NONHSAT222677.1,-216.60
NONHSAT136834.2,-830.40
NONHSAT136833.2,-605.50
NONHSAT136825.2,-402.60
NONHSAT136826.2,-626.20
NONHSAT136827.2,-244.50
NONHSAT136828.2,-123.00
NONHSAT136829.2,-161.10
NONHSAT136830.2,-165.57
NONHSAT223305.1,-249.10
NONHSAT223306.1,-154.27
NONHSAT258650.1,-307.20
NONHSAT258652.1,-161.60
NONHSAT136821.2,-199.10
NONHSAT136822.2,-156.30
NONHSAT258126.1,-123.47
NONHSAT136817.2,-170.30
NONHSAT136816.2,-214.10
NONHSAT223303.1,-214.10
NONHSAT136815.2,-201.70
NONHSAT136810.2,-366.60
NONHSAT136801.2,-214.70
NONHSAT136793.2,-977.20
NONHSAT136794.2,-611.30
NONHSAT136795.2,-153.20
NONHSAT136797.2,-89.30
NONHSAT258123.1,-68.50
NONHSAT136787.2,-152.00
NONHSAT136788.2,-209.60
NONHSAT136790.2,-211.90
NONHSAT136776.2,-418.90
NONHSAT222664.1,-498.80
NONHSAT136775.2,-265.90
NONHSAT222663.1,-274.50
NONHSAT136771.2,-120.30
NONHSAT136769.2,-79.40
NONHSAT136766.2,-202.00
NONHSAT136767.2,-576.87
NONHSAT136768.2,-154.40
NONHSAT222662.1,-582.57
NONHSAT136763.2,-129.20
NONHSAT136761.2,-39.80
NONHSAT136760.2,-46.60
NONHSAT136757.2,-204.70
NONHSAT136759.2,-168.50
NONHSAT136751.2,-145.00
NONHSAT136750.2,-102.80
NONHSAT223294.1,-109.20
NONHSAT136744.2,-145.70
NONHSAT136742.2,-113.80
NONHSAT136738.2,-130.40
NONHSAT136737.2,-976.00
NONHSAT136732.2,-108.60
NONHSAT136729.2,-574.30
NONHSAT136728.2,-191.40
NONHSAT136721.2,-165.70
NONHSAT136720.2,-123.10
NONHSAT136712.2,-211.30
NONHSAT136708.2,-450.60
NONHSAT136707.2,-254.40
NONHSAT223290.1,-55.50
NONHSAT136706.2,-776.70
NONHSAT136704.2,-80.90
NONHSAT222645.1,-287.30
NONHSAT258119.1,-446.67
NONHSAT136693.2,-85.00
NONHSAT136686.2,-252.10
NONHSAT136687.2,-897.10
NONHSAT136688.2,-259.80
NONHSAT136683.2,-1455.90
NONHSAT222634.1,-1007.80
NONHSAT258112.1,-436.10
NONHSAT136681.2,-146.70
NONHSAT222633.1,-149.50
NONHSAT136677.2,-726.60
NONHSAT258607.1,-1093.40
NONHSAT258608.1,-441.30
NONHSAT258609.1,-340.00
NONHSAT258613.1,-803.20
NONHSAT136673.2,-82.60
NONHSAT222627.1,-294.30
NONHSAT222628.1,-369.40
NONHSAT136672.2,-122.10
NONHSAT136670.2,-253.00
NONHSAT223280.1,-287.00
NONHSAT136669.2,-268.00
NONHSAT136664.2,-248.60
NONHSAT136667.2,-542.40
NONHSAT136668.2,-423.80
NONHSAT223278.1,-717.40
NONHSAT223279.1,-542.60
NONHSAT258604.1,-105.10
NONHSAT258605.1,-448.00
NONHSAT258606.1,-157.70
NONHSAT136659.2,-106.70
NONHSAT222620.1,-108.20
NONHSAT136658.2,-227.70
NONHSAT223270.1,-370.30
NONHSAT223271.1,-292.00
NONHSAT258593.1,-794.80
NONHSAT258596.1,-804.60
NONHSAT258597.1,-174.10
NONHSAT136654.2,-438.00
NONHSAT136655.2,-313.00
NONHSAT222617.1,-313.60
NONHSAT136640.2,-222.40
NONHSAT136636.2,-183.80
NONHSAT136635.2,-206.60
NONHSAT222614.1,-205.70
NONHSAT136632.2,-157.30
NONHSAT136633.2,-72.00
NONHSAT136634.2,-119.60
NONHSAT136628.2,-446.10
NONHSAT136627.2,-1135.20
NONHSAT136615.2,-732.80
NONHSAT136611.2,-119.50
NONHSAT136610.2,-163.20
NONHSAT136606.2,-129.70
NONHSAT136607.2,-151.30
NONHSAT136608.2,-176.70
NONHSAT136609.2,-135.80
NONHSAT222605.1,-179.40
NONHSAT258102.1,-153.20
NONHSAT258103.1,-664.60
NONHSAT136603.2,-289.50
NONHSAT136597.2,-51.40
NONHSAT136587.2,-94.00
NONHSAT136583.2,-123.90
NONHSAT136581.2,-88.20
NONHSAT136580.2,-206.90
NONHSAT222599.1,-207.50
NONHSAT136579.2,-73.70
NONHSAT222597.1,-79.60
NONHSAT136578.2,-64.00
NONHSAT136577.2,-61.80
NONHSAT223263.1,-52.50
NONHSAT136576.2,-175.60
NONHSAT136575.2,-114.90
NONHSAT136574.2,-99.60
NONHSAT222596.1,-103.20
NONHSAT136570.2,-193.90
NONHSAT136567.2,-153.30
NONHSAT136566.2,-105.70
NONHSAT136563.2,-247.20
NONHSAT136561.2,-89.20
NONHSAT222593.1,-92.30
NONHSAT136559.2,-183.00
NONHSAT223262.1,-183.00
NONHSAT136556.2,-38.30
NONHSAT136538.2,-426.80
NONHSAT136536.2,-724.70
NONHSAT136534.2,-494.50
NONHSAT136529.2,-228.40
NONHSAT136524.2,-101.90
NONHSAT136517.2,-71.80
NONHSAT222571.1,-72.60
NONHSAT136516.2,-86.30
NONHSAT136513.2,-58.40
NONHSAT136506.2,-104.20
NONHSAT223239.1,-104.20
NONHSAT258566.1,-1286.90
NONHSAT258567.1,-576.70
NONHSAT136504.2,-78.90
NONHSAT136495.2,-142.00
NONHSAT136492.2,-210.60
NONHSAT223236.1,-210.60
NONHSAT258560.1,-824.20
NONHSAT258561.1,-252.80
NONHSAT258562.1,-393.70
NONHSAT258563.1,-113.50
NONHSAT258564.1,-105.30
NONHSAT258565.1,-117.80
NONHSAT222564.1,-343.30
NONHSAT136484.2,-95.00
NONHSAT136478.2,-168.60
NONHSAT136482.2,-92.20
NONHSAT258556.1,-535.30
NONHSAT258557.1,-90.60
NONHSAT258558.1,-884.80
NONHSAT258559.1,-321.70
NONHSAT136479.2,-100.70
NONHSAT136477.2,-601.60
NONHSAT223233.1,-604.50
NONHSAT136475.2,-349.50
NONHSAT136471.2,-241.90
NONHSAT136469.2,-51.80
NONHSAT136470.2,-176.10
NONHSAT136466.2,-61.30
NONHSAT223232.1,-140.50
NONHSAT136459.2,-77.50
NONHSAT136455.2,-866.90
NONHSAT258085.1,-165.40
NONHSAT136452.2,-60.30
NONHSAT222546.1,-274.70
NONHSAT136448.2,-87.40
NONHSAT222545.1,-88.00
NONHSAT136447.2,-101.40
NONHSAT136443.2,-181.70
NONHSAT136444.2,-602.60
NONHSAT223223.1,-331.40
NONHSAT223224.1,-602.60
NONHSAT136434.2,-187.70
NONHSAT136429.2,-756.30
NONHSAT136428.2,-115.20
NONHSAT136430.2,-86.70
NONHSAT136426.2,-441.70
NONHSAT136427.2,-173.50
NONHSAT222540.1,-290.80
NONHSAT136420.2,-70.00
NONHSAT223217.1,-70.00
NONHSAT223218.1,-98.99
NONHSAT136416.2,-102.90
NONHSAT136412.2,-232.80
NONHSAT223215.1,-230.60
NONHSAT223216.1,-229.70
NONHSAT258542.1,-254.90
NONHSAT258543.1,-301.60
NONHSAT258544.1,-347.10
NONHSAT136403.2,-86.60
NONHSAT223212.1,-90.40
NONHSAT136402.2,-442.20
NONHSAT136398.2,-655.80
NONHSAT136396.2,-135.00
NONHSAT136388.2,-593.20
NONHSAT136380.2,-212.30
NONHSAT136379.2,-112.90
NONHSAT136377.2,-315.10
NONHSAT136376.2,-191.20
NONHSAT258535.1,-221.70
NONHSAT136369.2,-74.80
NONHSAT136370.2,-309.80
NONHSAT136371.2,-106.60
NONHSAT136372.2,-111.00
NONHSAT136373.2,-126.40
NONHSAT258534.1,-298.50
NONHSAT136368.2,-80.60
NONHSAT136365.2,-256.90
NONHSAT222530.1,-545.30
NONHSAT222531.1,-270.90
NONHSAT136363.2,-557.90
NONHSAT136362.2,-125.20
NONHSAT258530.1,-572.80
NONHSAT136352.2,-370.80
NONHSAT136353.2,-157.60
NONHSAT136354.2,-804.10
NONHSAT136355.2,-454.30
NONHSAT136356.2,-186.60
NONHSAT222529.1,-670.30
NONHSAT136348.2,-124.10
NONHSAT136349.2,-123.90
NONHSAT222527.1,-157.80
NONHSAT147715.2,-196.20
NONHSAT136333.2,-294.80
NONHSAT136334.2,-463.90
NONHSAT136332.2,-82.20
NONHSAT147714.2,-147.10
NONHSAT136323.2,-209.30
NONHSAT136324.2,-357.10
NONHSAT222523.1,-207.40
NONHSAT136322.2,-55.50
NONHSAT136325.2,-156.40
NONHSAT258528.1,-156.00
NONHSAT136318.2,-108.52
NONHSAT222521.1,-107.92
NONHSAT136314.2,-93.30
NONHSAT136311.2,-87.00
NONHSAT136310.2,-78.30
NONHSAT136306.2,-153.20
NONHSAT136309.2,-124.20
NONHSAT136292.2,-222.60
NONHSAT136290.2,-588.40
NONHSAT136291.2,-395.90
NONHSAT136293.2,-288.40
NONHSAT223200.1,-417.40
NONHSAT136281.2,-215.20
NONHSAT136282.2,-96.40
NONHSAT223196.1,-276.60
NONHSAT136278.2,-120.30
NONHSAT136275.2,-180.80
NONHSAT136273.2,-529.50
NONHSAT136270.2,-145.40
NONHSAT136269.2,-183.20
NONHSAT136268.2,-90.90
NONHSAT136267.2,-70.50
NONHSAT136260.2,-499.00
NONHSAT136259.2,-66.90
NONHSAT136256.2,-204.30
NONHSAT136252.2,-250.60
NONHSAT136247.2,-102.10
NONHSAT136239.2,-388.54
NONHSAT136235.2,-43.90
NONHSAT136236.2,-66.70
NONHSAT136237.2,-143.10
NONHSAT136238.2,-84.90
NONHSAT136241.2,-99.90
NONHSAT136242.2,-43.90
NONHSAT136243.2,-37.20
NONHSAT136245.2,-54.60
NONHSAT136234.2,-174.80
NONHSAT222495.1,-178.40
NONHSAT136230.2,-155.70
NONHSAT136208.2,-357.30
NONHSAT222492.1,-359.20
NONHSAT223184.1,-277.20
NONHSAT136202.2,-126.80
NONHSAT136203.2,-61.20
NONHSAT223183.1,-130.20
NONHSAT136188.2,-551.00
NONHSAT136189.2,-242.30
NONHSAT136197.2,-43.00
NONHSAT222489.1,-43.00
NONHSAT258043.1,-594.20
NONHSAT258044.1,-594.10
NONHSAT258045.1,-637.30
NONHSAT258046.1,-611.30
NONHSAT136190.2,-174.40
NONHSAT136187.2,-381.80
NONHSAT136180.2,-212.00
NONHSAT136182.2,-49.40
NONHSAT136177.2,-157.17
NONHSAT136176.2,-761.60
NONHSAT136174.2,-153.60
NONHSAT136175.2,-83.60
NONHSAT223177.1,-195.60
NONHSAT258504.1,-88.50
NONHSAT136172.2,-129.30
NONHSAT136166.2,-115.80
NONHSAT136161.2,-292.50
NONHSAT136155.2,-162.00
NONHSAT136156.2,-220.40
NONHSAT136157.2,-99.80
NONHSAT223165.1,-466.40
NONHSAT258500.1,-346.80
NONHSAT258501.1,-408.60
NONHSAT136153.2,-178.37
NONHSAT136152.2,-116.60
NONHSAT136151.2,-35.37
NONHSAT136147.2,-260.60
NONHSAT136143.2,-625.10
NONHSAT258499.1,-507.10
NONHSAT136141.2,-655.40
NONHSAT136142.2,-155.00
NONHSAT223159.1,-852.30
NONHSAT258494.1,-311.20
NONHSAT258495.1,-1048.90
NONHSAT258496.1,-427.40
NONHSAT136131.2,-88.10
NONHSAT136132.2,-139.30
NONHSAT136133.2,-112.50
NONHSAT136134.2,-95.70
NONHSAT136135.2,-246.00
NONHSAT136136.2,-357.70
NONHSAT136137.2,-259.40
NONHSAT136139.2,-659.20
NONHSAT136140.2,-252.00
NONHSAT223155.1,-362.60
NONHSAT223156.1,-708.20
NONHSAT223157.1,-848.50
NONHSAT258493.1,-429.00
NONHSAT136130.2,-451.60
NONHSAT136138.2,-256.80
NONHSAT258041.1,-904.60
NONHSAT136119.2,-144.80
NONHSAT136113.2,-57.20
NONHSAT136110.2,-130.40
NONHSAT136111.2,-124.90
NONHSAT136100.2,-263.50
NONHSAT136098.2,-106.90
NONHSAT136095.2,-151.00
NONHSAT258489.1,-107.10
NONHSAT258490.1,-59.40
NONHSAT258491.1,-183.00
NONHSAT136084.2,-289.18
NONHSAT136079.2,-430.70
NONHSAT223147.1,-418.10
NONHSAT258485.1,-472.80
NONHSAT258488.1,-312.80
NONHSAT136077.2,-178.70
NONHSAT223146.1,-182.80
NONHSAT136075.2,-574.10
NONHSAT136071.2,-151.30
NONHSAT136072.2,-105.00
NONHSAT222460.1,-249.00
NONHSAT136052.2,-139.00
NONHSAT136055.2,-148.80
NONHSAT136038.2,-204.20
NONHSAT136037.2,-143.10
NONHSAT222451.1,-145.00
NONHSAT258018.1,-756.84
NONHSAT136033.2,-209.31
NONHSAT136030.2,-250.60
NONHSAT136031.2,-166.40
NONHSAT136032.2,-94.90
NONHSAT222449.1,-197.50
NONHSAT136026.2,-143.80
NONHSAT222444.1,-650.20
NONHSAT222445.1,-231.10
NONHSAT222446.1,-143.80
NONHSAT258017.1,-1434.59
NONHSAT135871.2,-1124.05
NONHSAT135878.2,-264.20
NONHSAT135865.2,-783.90
NONHSAT135853.2,-759.80
NONHSAT135851.2,-101.00
NONHSAT135828.2,-32.20
NONHSAT135822.2,-220.15
NONHSAT222350.1,-106.72
NONHSAT222351.1,-45.40
NONHSAT222352.1,-241.70
NONHSAT222353.1,-146.30
NONHSAT222354.1,-79.10
NONHSAT222356.1,-297.52
NONHSAT222357.1,-285.25
NONHSAT222358.1,-238.01
NONHSAT222359.1,-105.80
NONHSAT222360.1,-72.60
NONHSAT222361.1,-189.80
NONHSAT222362.1,-87.90
NONHSAT222363.1,-58.00
NONHSAT222364.1,-97.30
NONHSAT222365.1,-45.80
NONHSAT222366.1,-90.50
NONHSAT135785.2,-221.00
NONHSAT135770.2,-674.40
NONHSAT135771.2,-666.50
NONHSAT135772.2,-158.70
NONHSAT257252.1,-502.50
NONHSAT135768.2,-167.50
NONHSAT135766.2,-528.60
NONHSAT135764.2,-754.90
NONHSAT135765.2,-148.10
NONHSAT221526.1,-129.00
NONHSAT135763.2,-1019.30
NONHSAT135761.2,-14.30
NONHSAT135757.2,-533.20
NONHSAT135758.2,-1273.30
NONHSAT135760.2,-482.90
NONHSAT135753.2,-172.60
NONHSAT135752.2,-418.90
NONHSAT135751.2,-620.90
NONHSAT135750.2,-638.20
NONHSAT221521.1,-500.50
NONHSAT221522.1,-641.40
NONHSAT221523.1,-949.50
NONHSAT135748.2,-987.00
NONHSAT221520.1,-987.00
NONHSAT135743.2,-808.50
NONHSAT135734.2,-103.70
NONHSAT135732.2,-100.70
NONHSAT135733.2,-269.90
NONHSAT135731.2,-556.80
NONHSAT135726.2,-211.50
NONHSAT135725.2,-165.70
NONHSAT135727.2,-51.60
NONHSAT135724.2,-218.90
NONHSAT135720.2,-375.30
NONHSAT135721.2,-393.00
NONHSAT135718.2,-805.80
NONHSAT135717.2,-72.80
NONHSAT220402.1,-188.10
NONHSAT135714.2,-794.80
NONHSAT221515.1,-800.60
NONHSAT135713.2,-60.80
NONHSAT135712.2,-78.90
NONHSAT135706.2,-1401.30
NONHSAT135708.2,-448.20
NONHSAT135709.2,-1181.70
NONHSAT135710.2,-1139.50
NONHSAT135711.2,-242.70
NONHSAT221514.1,-1401.30
NONHSAT135700.2,-127.20
NONHSAT220401.1,-360.20
NONHSAT135689.2,-155.90
NONHSAT135690.2,-264.10
NONHSAT221506.1,-243.70
NONHSAT221507.1,-470.80
NONHSAT221508.1,-503.60
NONHSAT135673.2,-558.10
NONHSAT135674.2,-309.00
NONHSAT135675.2,-531.80
NONHSAT135676.2,-341.40
NONHSAT135677.2,-870.80
NONHSAT135678.2,-577.10
NONHSAT135679.2,-231.10
NONHSAT135680.2,-587.70
NONHSAT135681.2,-632.80
NONHSAT135682.2,-112.80
NONHSAT135683.2,-214.00
NONHSAT135684.2,-190.90
NONHSAT135685.2,-151.40
NONHSAT135686.2,-217.10
NONHSAT135672.2,-621.60
NONHSAT135669.2,-987.90
NONHSAT221504.1,-243.10
NONHSAT135662.2,-258.30
NONHSAT135663.2,-561.30
NONHSAT135664.2,-121.10
NONHSAT135665.2,-121.60
NONHSAT135666.2,-362.50
NONHSAT135667.2,-366.90
NONHSAT257244.1,-568.50
NONHSAT135661.2,-255.90
NONHSAT220398.1,-204.50
NONHSAT135653.2,-285.40
NONHSAT135655.2,-99.40
NONHSAT221501.1,-282.70
NONHSAT221502.1,-100.90
NONHSAT257977.1,-1283.50
NONHSAT257978.1,-765.68
NONHSAT135654.2,-261.80
NONHSAT135648.2,-258.10
NONHSAT221499.1,-620.50
NONHSAT135642.2,-375.30
NONHSAT135646.2,-326.00
NONHSAT220396.1,-365.10
NONHSAT220397.1,-330.20
NONHSAT135635.2,-311.40
NONHSAT135637.2,-126.60
NONHSAT220395.1,-241.20
NONHSAT257239.1,-224.00
NONHSAT257240.1,-237.60
NONHSAT257241.1,-177.10
NONHSAT257242.1,-301.80
NONHSAT135627.2,-186.10
NONHSAT135623.2,-273.30
